filename,count,count1
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-40_Flatbush_Ave__Willoughby.jpg,249,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-29_Flatbush_Ave__Willoughby.jpg,250,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-04_Flatbush_Ave__Willoughby.jpg,251,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-07_Flatbush_Ave__Willoughby.jpg,252,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-54_Flatbush_Ave__Willoughby.jpg,253,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-45_Flatbush_Ave__Willoughby.jpg,254,3
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-36_Flatbush_Ave__Willoughby.jpg,255,3
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-26_Flatbush_Ave__Willoughby.jpg,256,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-18_Flatbush_Ave__Willoughby.jpg,257,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-21_Flatbush_Ave__Willoughby.jpg,258,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-44_Flatbush_Ave__Willoughby.jpg,259,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-26_Flatbush_Ave__Willoughby.jpg,260,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-38_Flatbush_Ave__Willoughby.jpg,261,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-52_Flatbush_Ave__Willoughby.jpg,262,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-10_Flatbush_Ave__Willoughby.jpg,263,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-53_Flatbush_Ave__Willoughby.jpg,264,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-30_Flatbush_Ave__Willoughby.jpg,265,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-02_Flatbush_Ave__Willoughby.jpg,266,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-53_Flatbush_Ave__Willoughby.jpg,267,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-58_Flatbush_Ave__Willoughby.jpg,268,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-16_Flatbush_Ave__Willoughby.jpg,269,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-09_Flatbush_Ave__Willoughby.jpg,270,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-59_Flatbush_Ave__Willoughby.jpg,271,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-58_Flatbush_Ave__Willoughby.jpg,272,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-52_Flatbush_Ave__Willoughby.jpg,273,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-05_Flatbush_Ave__Willoughby.jpg,274,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-39_Flatbush_Ave__Willoughby.jpg,275,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-42_Flatbush_Ave__Willoughby.jpg,276,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-16_Flatbush_Ave__Willoughby.jpg,277,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-20_Flatbush_Ave__Willoughby.jpg,278,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-48_Flatbush_Ave__Willoughby.jpg,279,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-49_Flatbush_Ave__Willoughby.jpg,280,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-40_Flatbush_Ave__Willoughby.jpg,281,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-19_Flatbush_Ave__Willoughby.jpg,282,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-58_Flatbush_Ave__Willoughby.jpg,283,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-14_Flatbush_Ave__Willoughby.jpg,284,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-19_Flatbush_Ave__Willoughby.jpg,285,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-51_Flatbush_Ave__Willoughby.jpg,286,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-22_Flatbush_Ave__Willoughby.jpg,287,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-54_Flatbush_Ave__Willoughby.jpg,288,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-45_Flatbush_Ave__Willoughby.jpg,289,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-54_Flatbush_Ave__Willoughby.jpg,290,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-33_Flatbush_Ave__Willoughby.jpg,291,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-30_Flatbush_Ave__Willoughby.jpg,292,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-13_Flatbush_Ave__Willoughby.jpg,293,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-47_Flatbush_Ave__Willoughby.jpg,294,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-38_Flatbush_Ave__Willoughby.jpg,295,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-03_Flatbush_Ave__Willoughby.jpg,296,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-44_Flatbush_Ave__Willoughby.jpg,297,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-12_Flatbush_Ave__Willoughby.jpg,298,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-48_Flatbush_Ave__Willoughby.jpg,299,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-37_Flatbush_Ave__Willoughby.jpg,300,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-31_Flatbush_Ave__Willoughby.jpg,301,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-33_Flatbush_Ave__Willoughby.jpg,302,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-01_Flatbush_Ave__Willoughby.jpg,303,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-14_Flatbush_Ave__Willoughby.jpg,304,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-51_Flatbush_Ave__Willoughby.jpg,305,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-05_Flatbush_Ave__Willoughby.jpg,306,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-19_Flatbush_Ave__Willoughby.jpg,307,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-11_Flatbush_Ave__Willoughby.jpg,308,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-32_Flatbush_Ave__Willoughby.jpg,309,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-24_Flatbush_Ave__Willoughby.jpg,310,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-07_Flatbush_Ave__Willoughby.jpg,311,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-55_Flatbush_Ave__Willoughby.jpg,312,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-08_Flatbush_Ave__Willoughby.jpg,313,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-24_Flatbush_Ave__Willoughby.jpg,314,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-17_Flatbush_Ave__Willoughby.jpg,315,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-17_Flatbush_Ave__Willoughby.jpg,316,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-04_Flatbush_Ave__Willoughby.jpg,317,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-32_Flatbush_Ave__Willoughby.jpg,318,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-57_Flatbush_Ave__Willoughby.jpg,319,12
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-35_Flatbush_Ave__Willoughby.jpg,320,12
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-20_Flatbush_Ave__Willoughby.jpg,321,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-52_Flatbush_Ave__Willoughby.jpg,322,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-06_Flatbush_Ave__Willoughby.jpg,323,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-28_Flatbush_Ave__Willoughby.jpg,324,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-39_Flatbush_Ave__Willoughby.jpg,325,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-56_Flatbush_Ave__Willoughby.jpg,326,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-52_Flatbush_Ave__Willoughby.jpg,327,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-26_Flatbush_Ave__Willoughby.jpg,328,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-15_Flatbush_Ave__Willoughby.jpg,329,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-57_Flatbush_Ave__Willoughby.jpg,330,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-37_Flatbush_Ave__Willoughby.jpg,331,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-01_Flatbush_Ave__Willoughby.jpg,332,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-41_Flatbush_Ave__Willoughby.jpg,333,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-22_Flatbush_Ave__Willoughby.jpg,334,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-25_Flatbush_Ave__Willoughby.jpg,335,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-09_Flatbush_Ave__Willoughby.jpg,336,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-42_Flatbush_Ave__Willoughby.jpg,337,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-59_Flatbush_Ave__Willoughby.jpg,338,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-02_Flatbush_Ave__Willoughby.jpg,339,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-02_Flatbush_Ave__Willoughby.jpg,340,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-57_Flatbush_Ave__Willoughby.jpg,341,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-30_Flatbush_Ave__Willoughby.jpg,342,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-53_Flatbush_Ave__Willoughby.jpg,343,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-36_Flatbush_Ave__Willoughby.jpg,344,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-04_Flatbush_Ave__Willoughby.jpg,345,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-42_Flatbush_Ave__Willoughby.jpg,346,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-50_Flatbush_Ave__Willoughby.jpg,347,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-05_Flatbush_Ave__Willoughby.jpg,348,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-47_Flatbush_Ave__Willoughby.jpg,349,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-05_Flatbush_Ave__Willoughby.jpg,350,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-03_Flatbush_Ave__Willoughby.jpg,351,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-15_Flatbush_Ave__Willoughby.jpg,352,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-15_Flatbush_Ave__Willoughby.jpg,353,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-49_Flatbush_Ave__Willoughby.jpg,354,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-45_Flatbush_Ave__Willoughby.jpg,355,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-00_Flatbush_Ave__Willoughby.jpg,356,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-46_Flatbush_Ave__Willoughby.jpg,357,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-33_Flatbush_Ave__Willoughby.jpg,358,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-17_Flatbush_Ave__Willoughby.jpg,359,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-16_Flatbush_Ave__Willoughby.jpg,360,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-22_Flatbush_Ave__Willoughby.jpg,361,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-53_Flatbush_Ave__Willoughby.jpg,362,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-13_Flatbush_Ave__Willoughby.jpg,363,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-00_Flatbush_Ave__Willoughby.jpg,364,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-55_Flatbush_Ave__Willoughby.jpg,365,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-33_Flatbush_Ave__Willoughby.jpg,366,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-42_Flatbush_Ave__Willoughby.jpg,367,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-33_Flatbush_Ave__Willoughby.jpg,368,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-52_Flatbush_Ave__Willoughby.jpg,369,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-49_Flatbush_Ave__Willoughby.jpg,370,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-56_Flatbush_Ave__Willoughby.jpg,371,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-41_Flatbush_Ave__Willoughby.jpg,372,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-27_Flatbush_Ave__Willoughby.jpg,373,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-24_Flatbush_Ave__Willoughby.jpg,374,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-48_Flatbush_Ave__Willoughby.jpg,375,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-34_Flatbush_Ave__Willoughby.jpg,376,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-22_Flatbush_Ave__Willoughby.jpg,377,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-58_Flatbush_Ave__Willoughby.jpg,378,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-49_Flatbush_Ave__Willoughby.jpg,379,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-35_Flatbush_Ave__Willoughby.jpg,380,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-51_Flatbush_Ave__Willoughby.jpg,381,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-17_Flatbush_Ave__Willoughby.jpg,382,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-14_Flatbush_Ave__Willoughby.jpg,383,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-21_Flatbush_Ave__Willoughby.jpg,384,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-46_Flatbush_Ave__Willoughby.jpg,385,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-50_Flatbush_Ave__Willoughby.jpg,386,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-24_Flatbush_Ave__Willoughby.jpg,387,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-30_Flatbush_Ave__Willoughby.jpg,388,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-09_Flatbush_Ave__Willoughby.jpg,389,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-56_Flatbush_Ave__Willoughby.jpg,390,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-59_Flatbush_Ave__Willoughby.jpg,391,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-34_Flatbush_Ave__Willoughby.jpg,392,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-27_Flatbush_Ave__Willoughby.jpg,393,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-05_Flatbush_Ave__Willoughby.jpg,394,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-31_Flatbush_Ave__Willoughby.jpg,395,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-45_Flatbush_Ave__Willoughby.jpg,396,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-32_Flatbush_Ave__Willoughby.jpg,397,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-10_Flatbush_Ave__Willoughby.jpg,398,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-36_Flatbush_Ave__Willoughby.jpg,399,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-32_Flatbush_Ave__Willoughby.jpg,400,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-07_Flatbush_Ave__Willoughby.jpg,401,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-15_Flatbush_Ave__Willoughby.jpg,402,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-43_Flatbush_Ave__Willoughby.jpg,403,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-21_Flatbush_Ave__Willoughby.jpg,404,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-17_Flatbush_Ave__Willoughby.jpg,405,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-08_Flatbush_Ave__Willoughby.jpg,406,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-23_Flatbush_Ave__Willoughby.jpg,407,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-11_Flatbush_Ave__Willoughby.jpg,408,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-49_Flatbush_Ave__Willoughby.jpg,409,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-27_Flatbush_Ave__Willoughby.jpg,410,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-08_Flatbush_Ave__Willoughby.jpg,411,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-44_Flatbush_Ave__Willoughby.jpg,412,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-22_Flatbush_Ave__Willoughby.jpg,413,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-08_Flatbush_Ave__Willoughby.jpg,414,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-04_Flatbush_Ave__Willoughby.jpg,415,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-12_Flatbush_Ave__Willoughby.jpg,416,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-28_Flatbush_Ave__Willoughby.jpg,417,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-12_Flatbush_Ave__Willoughby.jpg,418,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-32_Flatbush_Ave__Willoughby.jpg,419,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-07_Flatbush_Ave__Willoughby.jpg,420,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-59_Flatbush_Ave__Willoughby.jpg,421,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-22_Flatbush_Ave__Willoughby.jpg,422,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-16_Flatbush_Ave__Willoughby.jpg,423,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-16_Flatbush_Ave__Willoughby.jpg,424,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-51_Flatbush_Ave__Willoughby.jpg,425,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-29_Flatbush_Ave__Willoughby.jpg,426,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-09_Flatbush_Ave__Willoughby.jpg,427,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-18_Flatbush_Ave__Willoughby.jpg,428,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-53_Flatbush_Ave__Willoughby.jpg,429,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-01_Flatbush_Ave__Willoughby.jpg,430,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-10_Flatbush_Ave__Willoughby.jpg,431,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-29_Flatbush_Ave__Willoughby.jpg,432,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-00_Flatbush_Ave__Willoughby.jpg,433,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-25_Flatbush_Ave__Willoughby.jpg,434,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-20_Flatbush_Ave__Willoughby.jpg,435,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-59_Flatbush_Ave__Willoughby.jpg,436,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-35_Flatbush_Ave__Willoughby.jpg,437,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-03_Flatbush_Ave__Willoughby.jpg,438,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-13_Flatbush_Ave__Willoughby.jpg,439,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-31_Flatbush_Ave__Willoughby.jpg,440,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-28_Flatbush_Ave__Willoughby.jpg,441,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-45_Flatbush_Ave__Willoughby.jpg,442,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-06_Flatbush_Ave__Willoughby.jpg,443,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-09_Flatbush_Ave__Willoughby.jpg,444,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-38_Flatbush_Ave__Willoughby.jpg,445,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-41_Flatbush_Ave__Willoughby.jpg,446,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-44_Flatbush_Ave__Willoughby.jpg,447,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-43_Flatbush_Ave__Willoughby.jpg,448,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-28_Flatbush_Ave__Willoughby.jpg,449,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-54_Flatbush_Ave__Willoughby.jpg,450,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-30_Flatbush_Ave__Willoughby.jpg,451,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-09_Flatbush_Ave__Willoughby.jpg,452,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-22_Flatbush_Ave__Willoughby.jpg,453,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-37_Flatbush_Ave__Willoughby.jpg,454,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-04_Flatbush_Ave__Willoughby.jpg,455,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-18_Flatbush_Ave__Willoughby.jpg,456,4
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-19_Flatbush_Ave__Willoughby.jpg,457,5
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-11_Flatbush_Ave__Willoughby.jpg,458,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-40_Flatbush_Ave__Willoughby.jpg,459,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-37_Flatbush_Ave__Willoughby.jpg,460,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-41_Flatbush_Ave__Willoughby.jpg,461,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-12_Flatbush_Ave__Willoughby.jpg,462,6
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-19_Flatbush_Ave__Willoughby.jpg,463,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-10_Flatbush_Ave__Willoughby.jpg,464,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-19_Flatbush_Ave__Willoughby.jpg,465,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-11_Flatbush_Ave__Willoughby.jpg,466,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-36_Flatbush_Ave__Willoughby.jpg,467,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-46_Flatbush_Ave__Willoughby.jpg,468,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-14_Flatbush_Ave__Willoughby.jpg,469,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-15_Flatbush_Ave__Willoughby.jpg,470,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-33_Flatbush_Ave__Willoughby.jpg,471,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-14_Flatbush_Ave__Willoughby.jpg,472,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-15_Flatbush_Ave__Willoughby.jpg,473,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-24_Flatbush_Ave__Willoughby.jpg,474,8
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-27_Flatbush_Ave__Willoughby.jpg,475,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-01_Flatbush_Ave__Willoughby.jpg,476,7
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-25_Flatbush_Ave__Willoughby.jpg,477,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-21_Flatbush_Ave__Willoughby.jpg,478,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-17_Flatbush_Ave__Willoughby.jpg,479,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-44-22_Flatbush_Ave__Willoughby.jpg,480,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-54_Flatbush_Ave__Willoughby.jpg,481,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-31_Flatbush_Ave__Willoughby.jpg,482,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-43_Flatbush_Ave__Willoughby.jpg,483,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-03_Flatbush_Ave__Willoughby.jpg,484,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-41-38_Flatbush_Ave__Willoughby.jpg,485,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-45-13_Flatbush_Ave__Willoughby.jpg,486,12
/home/rnam/Documents/ped/data/team500/2016-07-17-13-43-37_Flatbush_Ave__Willoughby.jpg,487,12
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-06_Flatbush_Ave__Willoughby.jpg,488,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-12_Flatbush_Ave__Willoughby.jpg,489,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-37-34_Flatbush_Ave__Willoughby.jpg,490,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-38-56_Flatbush_Ave__Willoughby.jpg,491,10
/home/rnam/Documents/ped/data/team500/2016-07-17-13-36-58_Flatbush_Ave__Willoughby.jpg,492,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-40-01_Flatbush_Ave__Willoughby.jpg,493,9
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-30_Flatbush_Ave__Willoughby.jpg,494,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-39-34_Flatbush_Ave__Willoughby.jpg,495,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-34_Flatbush_Ave__Willoughby.jpg,496,11
/home/rnam/Documents/ped/data/team500/2016-07-17-13-42-00_Flatbush_Ave__Willoughby.jpg,497,10
