

Loaded network ./output/traintest_lr0005_90000iters/VGGnet_fast_rcnn_iter_90000.ckpt
416,2017-06-18 16:02:52.828986,2
504,2017-06-18 16:02:52.943268,0
503,2017-06-18 16:02:53.048730,5
180,2017-06-18 16:02:53.163378,2
181,2017-06-18 16:02:53.273058,19
420,2017-06-18 16:02:53.376036,3
179,2017-06-18 16:02:53.484784,9
500,2017-06-18 16:02:53.586505,7
229,2017-06-18 16:02:53.694386,0
178,2017-06-18 16:02:53.814119,9
507,2017-06-18 16:02:53.931863,5
506,2017-06-18 16:02:54.061000,7
502,2017-06-18 16:02:54.186325,0
508,2017-06-18 16:02:54.290483,3
1037,2017-06-18 16:02:54.402794,2
248,2017-06-18 16:02:54.507572,0
526,2017-06-18 16:02:54.634514,5
527,2017-06-18 16:02:54.752306,1
847,2017-06-18 16:02:54.882123,1
973,2017-06-18 16:02:55.006158,0
491,2017-06-18 16:02:55.132599,1
492,2017-06-18 16:02:55.235958,0
172,2017-06-18 16:02:55.380058,4
1006,2017-06-18 16:02:55.483270,0
992,2017-06-18 16:02:55.588088,0
993,2017-06-18 16:02:55.713999,0
994,2017-06-18 16:02:55.835305,3
995,2017-06-18 16:02:55.938391,0
996,2017-06-18 16:02:56.047992,0
989,2017-06-18 16:02:56.162745,0
990,2017-06-18 16:02:56.284658,0
991,2017-06-18 16:02:56.390573,0
974,2017-06-18 16:02:56.499726,0
982,2017-06-18 16:02:56.770341,0
983,2017-06-18 16:02:56.882583,0
980,2017-06-18 16:02:57.007419,0
981,2017-06-18 16:02:57.131961,0
1032,2017-06-18 16:02:57.234676,0
1031,2017-06-18 16:02:57.378418,0
963,2017-06-18 16:02:57.490347,0
975,2017-06-18 16:02:57.581305,0
997,2017-06-18 16:02:57.698176,1
998,2017-06-18 16:02:57.807669,0
999,2017-06-18 16:02:57.918708,0
1000,2017-06-18 16:02:58.030372,1
1001,2017-06-18 16:02:58.157296,0
1002,2017-06-18 16:02:58.270518,0
1003,2017-06-18 16:02:58.370321,0
1004,2017-06-18 16:02:58.481468,0
1005,2017-06-18 16:02:58.603968,1
984,2017-06-18 16:02:58.715185,0
924,2017-06-18 16:02:58.808359,0
816,2017-06-18 16:02:58.917181,0
815,2017-06-18 16:02:59.020130,0
818,2017-06-18 16:02:59.142929,0
817,2017-06-18 16:02:59.254345,0
819,2017-06-18 16:02:59.357916,1
128,2017-06-18 16:02:59.491796,0
640,2017-06-18 16:02:59.599943,1
699,2017-06-18 16:02:59.698167,0
139,2017-06-18 16:02:59.792239,0
518,2017-06-18 16:02:59.902298,0
443,2017-06-18 16:03:00.007211,0
141,2017-06-18 16:03:00.105028,0
132,2017-06-18 16:03:00.206414,0
140,2017-06-18 16:03:00.316461,1
496,2017-06-18 16:03:00.431881,0
637,2017-06-18 16:03:00.558401,0
205,2017-06-18 16:03:00.691074,0
711,2017-06-18 16:03:00.798064,0
942,2017-06-18 16:03:00.901356,0
943,2017-06-18 16:03:00.999117,0
944,2017-06-18 16:03:01.095527,0
945,2017-06-18 16:03:01.190592,0
946,2017-06-18 16:03:01.296125,0
670,2017-06-18 16:03:01.391359,0
671,2017-06-18 16:03:01.498311,0
672,2017-06-18 16:03:01.602603,0
673,2017-06-18 16:03:01.713781,0
986,2017-06-18 16:03:01.821884,0
987,2017-06-18 16:03:01.930522,0
686,2017-06-18 16:03:02.028397,0
937,2017-06-18 16:03:02.148071,1
224,2017-06-18 16:03:02.247811,0
475,2017-06-18 16:03:02.355558,25
899,2017-06-18 16:03:02.463944,25
187,2017-06-18 16:03:02.570987,6
421,2017-06-18 16:03:02.670791,6
739,2017-06-18 16:03:02.772197,1
445,2017-06-18 16:03:02.915665,2
351,2017-06-18 16:03:03.029021,5
321,2017-06-18 16:03:03.134923,0
452,2017-06-18 16:03:03.240044,7
668,2017-06-18 16:03:03.362901,0
635,2017-06-18 16:03:03.466886,0
624,2017-06-18 16:03:03.561022,0
632,2017-06-18 16:03:03.662784,0
611,2017-06-18 16:03:03.764875,0
595,2017-06-18 16:03:03.881327,0
620,2017-06-18 16:03:03.988715,0
592,2017-06-18 16:03:04.099467,0
583,2017-06-18 16:03:04.201681,0
615,2017-06-18 16:03:04.307211,0
619,2017-06-18 16:03:04.417383,0
627,2017-06-18 16:03:04.526017,0
609,2017-06-18 16:03:04.631682,0
605,2017-06-18 16:03:04.749033,0
630,2017-06-18 16:03:04.863339,0
589,2017-06-18 16:03:04.977906,0
614,2017-06-18 16:03:05.078039,0
622,2017-06-18 16:03:05.191060,0
598,2017-06-18 16:03:05.290366,0
588,2017-06-18 16:03:05.397142,0
616,2017-06-18 16:03:05.494147,0
730,2017-06-18 16:03:05.606309,1
1015,2017-06-18 16:03:05.714979,0
1016,2017-06-18 16:03:05.807989,1
1017,2017-06-18 16:03:05.912549,0
915,2017-06-18 16:03:06.043960,0
988,2017-06-18 16:03:06.175222,3
435,2017-06-18 16:03:06.285235,7
434,2017-06-18 16:03:06.388389,1
166,2017-06-18 16:03:06.506641,0
965,2017-06-18 16:03:06.623286,2
966,2017-06-18 16:03:06.748237,1
964,2017-06-18 16:03:06.854046,0
967,2017-06-18 16:03:06.953788,4
968,2017-06-18 16:03:07.053304,2
969,2017-06-18 16:03:07.159485,1
970,2017-06-18 16:03:07.262646,2
971,2017-06-18 16:03:07.369511,1
163,2017-06-18 16:03:07.507326,6
123,2017-06-18 16:03:07.607057,0
449,2017-06-18 16:03:07.742188,0
873,2017-06-18 16:03:07.846783,0
911,2017-06-18 16:03:07.965322,0
874,2017-06-18 16:03:08.074560,1
875,2017-06-18 16:03:08.186725,0
505,2017-06-18 16:03:08.336592,3
524,2017-06-18 16:03:08.469966,0
706,2017-06-18 16:03:08.863796,0
703,2017-06-18 16:03:09.062367,0
696,2017-06-18 16:03:09.175510,0
936,2017-06-18 16:03:09.278500,0
700,2017-06-18 16:03:09.384483,0
705,2017-06-18 16:03:09.489937,1
1019,2017-06-18 16:03:09.624601,0
1020,2017-06-18 16:03:09.732197,0
1021,2017-06-18 16:03:09.842784,0
1022,2017-06-18 16:03:09.955430,0
1023,2017-06-18 16:03:10.082465,0
1024,2017-06-18 16:03:10.188929,0
198,2017-06-18 16:03:10.302294,0
194,2017-06-18 16:03:10.416439,0
450,2017-06-18 16:03:10.526338,0
281,2017-06-18 16:03:10.632219,0
143,2017-06-18 16:03:10.741348,0
120,2017-06-18 16:03:10.835084,0
674,2017-06-18 16:03:10.938538,0
675,2017-06-18 16:03:11.034932,0
676,2017-06-18 16:03:11.162442,0
182,2017-06-18 16:03:11.265299,1
810,2017-06-18 16:03:11.372076,0
176,2017-06-18 16:03:11.478834,2
177,2017-06-18 16:03:11.581630,2
790,2017-06-18 16:03:11.682495,5
791,2017-06-18 16:03:11.881678,4
824,2017-06-18 16:03:11.984100,0
823,2017-06-18 16:03:12.100945,0
829,2017-06-18 16:03:12.207299,0
835,2017-06-18 16:03:12.310930,0
795,2017-06-18 16:03:12.418722,0
735,2017-06-18 16:03:12.527510,0
734,2017-06-18 16:03:12.641011,0
731,2017-06-18 16:03:12.795030,0
736,2017-06-18 16:03:12.895950,1
930,2017-06-18 16:03:13.007310,0
274,2017-06-18 16:03:13.109625,0
188,2017-06-18 16:03:13.223028,0
233,2017-06-18 16:03:13.333885,0
253,2017-06-18 16:03:13.453605,0
689,2017-06-18 16:03:13.551344,1
691,2017-06-18 16:03:13.685647,0
690,2017-06-18 16:03:13.799027,0
186,2017-06-18 16:03:13.897202,0
437,2017-06-18 16:03:14.009978,0
436,2017-06-18 16:03:14.107682,0
183,2017-06-18 16:03:14.210045,0
223,2017-06-18 16:03:14.317935,3
929,2017-06-18 16:03:14.415719,0
876,2017-06-18 16:03:14.533139,0
839,2017-06-18 16:03:14.653933,0
844,2017-06-18 16:03:14.757053,0
877,2017-06-18 16:03:14.852644,0
439,2017-06-18 16:03:14.990159,0
440,2017-06-18 16:03:15.098605,0
487,2017-06-18 16:03:15.213230,3
493,2017-06-18 16:03:15.341961,4
1008,2017-06-18 16:03:15.463973,0
1009,2017-06-18 16:03:15.579814,2
1011,2017-06-18 16:03:15.742261,2
1029,2017-06-18 16:03:15.863071,0
318,2017-06-18 16:03:16.002487,1
841,2017-06-18 16:03:16.110338,1
840,2017-06-18 16:03:16.213438,0
119,2017-06-18 16:03:16.320224,0
160,2017-06-18 16:03:16.462380,1
142,2017-06-18 16:03:16.581368,0
713,2017-06-18 16:03:16.687782,1
378,2017-06-18 16:03:16.791714,0
947,2017-06-18 16:03:16.887924,0
680,2017-06-18 16:03:17.023606,0
681,2017-06-18 16:03:17.132288,0
948,2017-06-18 16:03:17.243505,1
570,2017-06-18 16:03:17.350456,0
567,2017-06-18 16:03:17.447082,0
569,2017-06-18 16:03:17.541402,0
565,2017-06-18 16:03:17.639487,0
564,2017-06-18 16:03:17.752677,0
566,2017-06-18 16:03:17.858114,0
561,2017-06-18 16:03:17.991613,0
571,2017-06-18 16:03:18.120053,0
206,2017-06-18 16:03:18.225914,0
394,2017-06-18 16:03:18.323416,0
152,2017-06-18 16:03:18.990449,0
1012,2017-06-18 16:03:19.141590,0
1013,2017-06-18 16:03:19.252808,0
604,2017-06-18 16:03:19.384631,0
606,2017-06-18 16:03:19.492150,0
607,2017-06-18 16:03:19.592579,0
612,2017-06-18 16:03:19.753457,0
812,2017-06-18 16:03:19.854671,0
825,2017-06-18 16:03:19.963918,2
519,2017-06-18 16:03:20.082639,3
838,2017-06-18 16:03:20.187989,5
516,2017-06-18 16:03:20.299886,1
517,2017-06-18 16:03:20.411424,1
512,2017-06-18 16:03:20.531078,4
832,2017-06-18 16:03:20.658053,2
871,2017-06-18 16:03:20.776740,1
872,2017-06-18 16:03:20.888307,1
805,2017-06-18 16:03:21.006068,0
558,2017-06-18 16:03:21.116957,0
554,2017-06-18 16:03:21.219231,0
933,2017-06-18 16:03:21.343593,0
278,2017-06-18 16:03:21.455278,0
895,2017-06-18 16:03:21.588757,0
291,2017-06-18 16:03:21.697302,0
788,2017-06-18 16:03:21.803787,0
157,2017-06-18 16:03:22.019346,0
722,2017-06-18 16:03:22.186411,5
862,2017-06-18 16:03:22.432730,0
861,2017-06-18 16:03:22.550404,0
859,2017-06-18 16:03:22.690080,2
860,2017-06-18 16:03:22.801408,0
864,2017-06-18 16:03:22.934462,0
358,2017-06-18 16:03:23.046995,0
858,2017-06-18 16:03:23.157178,1
850,2017-06-18 16:03:23.263612,0
863,2017-06-18 16:03:23.364741,0
879,2017-06-18 16:03:23.466047,0
916,2017-06-18 16:03:23.618648,0
897,2017-06-18 16:03:23.730694,0
900,2017-06-18 16:03:23.851237,0
902,2017-06-18 16:03:23.974664,1
935,2017-06-18 16:03:24.081008,5
623,2017-06-18 16:03:24.181732,0
625,2017-06-18 16:03:24.284526,0
530,2017-06-18 16:03:24.401003,7
413,2017-06-18 16:03:24.594774,0
412,2017-06-18 16:03:24.714198,3
404,2017-06-18 16:03:24.834131,3
540,2017-06-18 16:03:24.942083,0
894,2017-06-18 16:03:25.057986,2
121,2017-06-18 16:03:25.162324,2
712,2017-06-18 16:03:25.275310,1
799,2017-06-18 16:03:25.373441,0
216,2017-06-18 16:03:25.461615,0
949,2017-06-18 16:03:25.588546,0
951,2017-06-18 16:03:25.715640,1
953,2017-06-18 16:03:25.818344,0
660,2017-06-18 16:03:25.924672,0
661,2017-06-18 16:03:26.015442,0
662,2017-06-18 16:03:26.120874,0
643,2017-06-18 16:03:26.240476,0
650,2017-06-18 16:03:26.344864,0
651,2017-06-18 16:03:26.461569,0
666,2017-06-18 16:03:26.569998,0
654,2017-06-18 16:03:26.775605,0
655,2017-06-18 16:03:26.885836,0
656,2017-06-18 16:03:26.992527,0
664,2017-06-18 16:03:27.092972,0
653,2017-06-18 16:03:27.196313,0
646,2017-06-18 16:03:27.316155,0
659,2017-06-18 16:03:27.440556,0
658,2017-06-18 16:03:27.548034,0
649,2017-06-18 16:03:27.650389,0
648,2017-06-18 16:03:27.795195,0
294,2017-06-18 16:03:27.894968,0
811,2017-06-18 16:03:27.996866,1
406,2017-06-18 16:03:28.101740,4
407,2017-06-18 16:03:28.200938,1
522,2017-06-18 16:03:28.306019,1
528,2017-06-18 16:03:28.410206,3
536,2017-06-18 16:03:28.530770,1
903,2017-06-18 16:03:28.736932,0
927,2017-06-18 16:03:28.891387,2
146,2017-06-18 16:03:30.434806,0
202,2017-06-18 16:03:30.754133,0
1038,2017-06-18 16:03:30.883357,3
932,2017-06-18 16:03:31.002688,0
287,2017-06-18 16:03:31.115643,2
1035,2017-06-18 16:03:31.238444,5
821,2017-06-18 16:03:31.337642,1
869,2017-06-18 16:03:31.450937,4
459,2017-06-18 16:03:31.558951,6
870,2017-06-18 16:03:31.674603,1
813,2017-06-18 16:03:31.788590,0
814,2017-06-18 16:03:31.889426,0
466,2017-06-18 16:03:32.000613,0
800,2017-06-18 16:03:32.100901,0
801,2017-06-18 16:03:32.204715,0
802,2017-06-18 16:03:32.314513,0
803,2017-06-18 16:03:32.425503,0
467,2017-06-18 16:03:32.534825,0
809,2017-06-18 16:03:32.646435,0
806,2017-06-18 16:03:32.757763,0
807,2017-06-18 16:03:32.858995,0
808,2017-06-18 16:03:32.961105,0
798,2017-06-18 16:03:33.080314,0
470,2017-06-18 16:03:33.183629,0
822,2017-06-18 16:03:33.294046,0
471,2017-06-18 16:03:33.408677,0
618,2017-06-18 16:03:33.511484,1
621,2017-06-18 16:03:33.613263,0
613,2017-06-18 16:03:33.712861,0
446,2017-06-18 16:03:33.811989,1
1033,2017-06-18 16:03:33.914588,0
277,2017-06-18 16:03:34.019830,0
147,2017-06-18 16:03:34.124738,1
849,2017-06-18 16:03:34.260906,0
978,2017-06-18 16:03:34.378843,4
880,2017-06-18 16:03:34.486935,0
979,2017-06-18 16:03:34.586614,1
290,2017-06-18 16:03:34.691082,0
972,2017-06-18 16:03:34.808590,2
977,2017-06-18 16:03:34.915864,1
738,2017-06-18 16:03:35.047805,0
939,2017-06-18 16:03:35.158404,1
746,2017-06-18 16:03:35.267075,0
925,2017-06-18 16:03:35.375871,1
881,2017-06-18 16:03:35.499336,1
976,2017-06-18 16:03:35.622316,0
882,2017-06-18 16:03:35.746564,2
723,2017-06-18 16:03:35.860218,0
707,2017-06-18 16:03:35.965161,0
793,2017-06-18 16:03:36.099098,1
724,2017-06-18 16:03:36.201308,1
853,2017-06-18 16:03:36.308455,0
912,2017-06-18 16:03:36.825719,4
913,2017-06-18 16:03:36.964107,1
244,2017-06-18 16:03:37.060476,0
531,2017-06-18 16:03:37.162200,7
419,2017-06-18 16:03:37.264198,4
552,2017-06-18 16:03:37.373811,1
909,2017-06-18 16:03:37.479223,0
910,2017-06-18 16:03:37.579412,1
427,2017-06-18 16:03:37.720929,1
866,2017-06-18 16:03:37.826543,0
883,2017-06-18 16:03:37.931851,3
885,2017-06-18 16:03:38.071632,0
580,2017-06-18 16:03:38.190376,1
578,2017-06-18 16:03:38.290776,0
572,2017-06-18 16:03:38.429938,0
573,2017-06-18 16:03:38.530075,0
697,2017-06-18 16:03:38.641953,0
485,2017-06-18 16:03:38.752462,0
483,2017-06-18 16:03:38.852538,0
892,2017-06-18 16:03:39.093446,0
480,2017-06-18 16:03:39.204507,0
893,2017-06-18 16:03:39.313989,1
928,2017-06-18 16:03:39.425834,0
898,2017-06-18 16:03:39.525439,1
478,2017-06-18 16:03:39.635868,1
476,2017-06-18 16:03:39.744978,1
887,2017-06-18 16:03:39.844437,0
482,2017-06-18 16:03:39.962573,0
479,2017-06-18 16:03:40.102473,0
484,2017-06-18 16:03:40.226553,0
124,2017-06-18 16:03:40.327467,1
126,2017-06-18 16:03:40.429561,0
125,2017-06-18 16:03:40.529772,0
868,2017-06-18 16:03:40.627855,1
921,2017-06-18 16:03:40.744225,2
1027,2017-06-18 16:03:40.857649,5
288,2017-06-18 16:03:40.960548,0
728,2017-06-18 16:03:41.087650,1
161,2017-06-18 16:03:41.196737,0
498,2017-06-18 16:03:41.311462,1
737,2017-06-18 16:03:41.412919,0
215,2017-06-18 16:03:41.518791,1
833,2017-06-18 16:03:41.636616,0
837,2017-06-18 16:03:41.741369,0
714,2017-06-18 16:03:41.853044,0
843,2017-06-18 16:03:41.956982,0
836,2017-06-18 16:03:42.066591,0
842,2017-06-18 16:03:42.181482,0
830,2017-06-18 16:03:42.307755,0
886,2017-06-18 16:03:42.417401,0
430,2017-06-18 16:03:42.517448,0
834,2017-06-18 16:03:42.615401,0
425,2017-06-18 16:03:42.740724,0
424,2017-06-18 16:03:42.845347,4
855,2017-06-18 16:03:42.957254,0
1025,2017-06-18 16:03:43.061920,0
245,2017-06-18 16:03:43.157791,0
112,2017-06-18 16:03:43.265173,0
438,2017-06-18 16:03:43.408748,4
744,2017-06-18 16:03:43.517592,1
743,2017-06-18 16:03:43.624067,2
740,2017-06-18 16:03:43.731767,3
532,2017-06-18 16:03:43.834642,1
645,2017-06-18 16:03:43.960166,0
638,2017-06-18 16:03:44.062842,0
642,2017-06-18 16:03:44.194106,0
644,2017-06-18 16:03:44.300894,0
639,2017-06-18 16:03:44.400026,0
901,2017-06-18 16:03:44.514093,1
474,2017-06-18 16:03:44.683901,1
826,2017-06-18 16:03:44.790654,0
535,2017-06-18 16:03:44.900637,10
745,2017-06-18 16:03:45.003828,1
584,2017-06-18 16:03:45.122473,0
582,2017-06-18 16:03:45.227157,0
581,2017-06-18 16:03:45.343028,0
579,2017-06-18 16:03:45.464883,0
562,2017-06-18 16:03:45.581343,0
596,2017-06-18 16:03:45.701636,0
590,2017-06-18 16:03:45.812734,0
586,2017-06-18 16:03:45.916258,0
568,2017-06-18 16:03:46.020081,0
585,2017-06-18 16:03:46.122076,0
926,2017-06-18 16:03:46.232760,1
599,2017-06-18 16:03:46.351361,0
575,2017-06-18 16:03:46.454932,0
594,2017-06-18 16:03:46.552179,0
587,2017-06-18 16:03:46.658595,0
593,2017-06-18 16:03:46.759465,0
597,2017-06-18 16:03:46.853783,0
591,2017-06-18 16:03:46.955616,0
574,2017-06-18 16:03:47.061833,0
576,2017-06-18 16:03:47.169184,0
391,2017-06-18 16:03:47.280629,0
154,2017-06-18 16:03:47.434513,0
954,2017-06-18 16:03:47.564742,0
955,2017-06-18 16:03:47.669411,0
957,2017-06-18 16:03:47.771871,0
956,2017-06-18 16:03:47.892426,0
958,2017-06-18 16:03:47.996339,0
959,2017-06-18 16:03:48.119836,0
960,2017-06-18 16:03:48.220560,0
961,2017-06-18 16:03:48.316146,0
678,2017-06-18 16:03:48.418153,0
914,2017-06-18 16:03:48.529609,1
339,2017-06-18 16:03:48.645684,1
338,2017-06-18 16:03:48.756305,0
985,2017-06-18 16:03:48.871300,5
453,2017-06-18 16:03:48.975811,0
457,2017-06-18 16:03:49.079308,0
458,2017-06-18 16:03:49.180960,0
460,2017-06-18 16:03:49.296276,0
454,2017-06-18 16:03:49.395278,0
461,2017-06-18 16:03:49.505418,0
462,2017-06-18 16:03:49.611187,1
464,2017-06-18 16:03:49.741482,0
455,2017-06-18 16:03:49.853725,0
456,2017-06-18 16:03:49.958598,0
1036,2017-06-18 16:03:50.075840,3
1034,2017-06-18 16:03:50.186606,0
718,2017-06-18 16:03:50.290467,1
716,2017-06-18 16:03:50.407716,1
725,2017-06-18 16:03:50.520360,0
636,2017-06-18 16:03:50.630720,0
626,2017-06-18 16:03:50.729633,0
629,2017-06-18 16:03:50.836918,0
633,2017-06-18 16:03:50.947601,0
631,2017-06-18 16:03:51.067788,0
628,2017-06-18 16:03:51.170714,0
451,2017-06-18 16:03:51.277119,0
702,2017-06-18 16:03:51.382823,0
211,2017-06-18 16:03:51.483491,0
292,2017-06-18 16:03:51.691015,3
401,2017-06-18 16:03:51.796402,2
715,2017-06-18 16:03:51.907300,0
319,2017-06-18 16:03:52.006548,0
602,2017-06-18 16:03:52.140857,1
601,2017-06-18 16:03:52.261175,0
905,2017-06-18 16:03:52.373981,1
796,2017-06-18 16:03:52.482199,0
792,2017-06-18 16:03:52.620927,0
709,2017-06-18 16:03:52.744302,0
330,2017-06-18 16:03:52.859468,4
433,2017-06-18 16:03:52.980506,2
432,2017-06-18 16:03:53.099093,1
962,2017-06-18 16:03:53.254852,0
682,2017-06-18 16:03:53.356835,0
683,2017-06-18 16:03:53.466734,0
684,2017-06-18 16:03:53.568610,0
368,2017-06-18 16:03:53.700783,3
360,2017-06-18 16:03:53.798028,0
361,2017-06-18 16:03:53.904295,4
550,2017-06-18 16:03:54.016989,0
940,2017-06-18 16:03:54.132366,2
370,2017-06-18 16:03:54.234804,0
537,2017-06-18 16:03:54.348241,0
789,2017-06-18 16:03:54.453060,12
828,2017-06-18 16:03:54.565023,4
1028,2017-06-18 16:03:54.685747,2
326,2017-06-18 16:03:54.795251,1
192,2017-06-18 16:03:54.905570,0
827,2017-06-18 16:03:55.025996,1
548,2017-06-18 16:03:55.129071,2
547,2017-06-18 16:03:55.237060,1
545,2017-06-18 16:03:55.356575,4
544,2017-06-18 16:03:55.467163,0
543,2017-06-18 16:03:55.583188,0
247,2017-06-18 16:03:55.703831,0
794,2017-06-18 16:03:55.819228,5
165,2017-06-18 16:03:55.938912,2
551,2017-06-18 16:03:56.043677,1
366,2017-06-18 16:03:56.157393,0
472,2017-06-18 16:03:56.268786,1
164,2017-06-18 16:03:56.389057,1
934,2017-06-18 16:03:56.509126,0
846,2017-06-18 16:03:56.625787,10
328,2017-06-18 16:03:56.743895,0
495,2017-06-18 16:03:56.860940,2
403,2017-06-18 16:03:56.976272,2
398,2017-06-18 16:03:57.081636,2
399,2017-06-18 16:03:57.203202,0
400,2017-06-18 16:03:57.315037,1
845,2017-06-18 16:03:57.426253,1
1030,2017-06-18 16:03:57.540535,0
168,2017-06-18 16:03:57.662501,5
415,2017-06-18 16:03:57.803150,3
523,2017-06-18 16:03:57.916067,3
169,2017-06-18 16:03:58.025644,7
409,2017-06-18 16:03:58.132476,12
906,2017-06-18 16:03:58.238582,2
907,2017-06-18 16:03:58.348586,3
509,2017-06-18 16:03:58.469827,7
511,2017-06-18 16:03:58.595730,0
170,2017-06-18 16:03:58.711943,16
173,2017-06-18 16:03:58.816060,0
414,2017-06-18 16:03:58.967880,4
473,2017-06-18 16:03:59.074298,3
717,2017-06-18 16:03:59.186045,7
529,2017-06-18 16:03:59.290727,1
510,2017-06-18 16:03:59.403488,1
501,2017-06-18 16:03:59.506959,9
891,2017-06-18 16:03:59.628211,5
416,2017-06-18 16:03:59.742029,2
504,2017-06-18 16:03:59.859088,8
503,2017-06-18 16:03:59.973485,2
180,2017-06-18 16:04:00.105384,11
181,2017-06-18 16:04:00.208119,14
420,2017-06-18 16:04:00.327359,1
179,2017-06-18 16:04:00.434417,13
500,2017-06-18 16:04:00.536086,9
229,2017-06-18 16:04:00.651818,0
178,2017-06-18 16:04:00.804634,9
507,2017-06-18 16:04:00.922902,2
506,2017-06-18 16:04:01.043464,8
502,2017-06-18 16:04:01.184963,1
508,2017-06-18 16:04:01.316524,0
1037,2017-06-18 16:04:01.420238,2
248,2017-06-18 16:04:01.531372,1
526,2017-06-18 16:04:01.643361,9
527,2017-06-18 16:04:01.753362,0
847,2017-06-18 16:04:01.881613,2
973,2017-06-18 16:04:02.019488,1
491,2017-06-18 16:04:02.136952,1
492,2017-06-18 16:04:02.250154,1
172,2017-06-18 16:04:02.393886,2
1006,2017-06-18 16:04:02.512102,0
992,2017-06-18 16:04:02.635546,1
993,2017-06-18 16:04:02.753214,0
994,2017-06-18 16:04:02.876619,0
995,2017-06-18 16:04:02.993079,0
996,2017-06-18 16:04:03.122629,0
989,2017-06-18 16:04:03.243195,0
990,2017-06-18 16:04:03.361106,0
991,2017-06-18 16:04:03.481341,0
974,2017-06-18 16:04:03.588094,0
982,2017-06-18 16:04:03.688927,1
983,2017-06-18 16:04:03.795837,0
980,2017-06-18 16:04:03.920891,0
981,2017-06-18 16:04:04.032057,0
1032,2017-06-18 16:04:04.132783,0
1031,2017-06-18 16:04:04.232388,0
963,2017-06-18 16:04:04.337474,0
975,2017-06-18 16:04:04.445585,0
997,2017-06-18 16:04:04.565041,1
998,2017-06-18 16:04:04.697203,0
999,2017-06-18 16:04:04.843179,0
1000,2017-06-18 16:04:04.965661,0
1001,2017-06-18 16:04:05.088166,1
1002,2017-06-18 16:04:05.206620,0
1003,2017-06-18 16:04:05.315122,0
1004,2017-06-18 16:04:05.429529,0
1005,2017-06-18 16:04:05.538930,2
984,2017-06-18 16:04:05.652368,0
924,2017-06-18 16:04:05.770776,0
816,2017-06-18 16:04:05.882024,0
815,2017-06-18 16:04:05.990016,0
818,2017-06-18 16:04:06.088528,0
817,2017-06-18 16:04:06.193165,0
819,2017-06-18 16:04:06.313248,2
128,2017-06-18 16:04:06.420687,0
640,2017-06-18 16:04:06.532851,0
699,2017-06-18 16:04:06.643282,0
139,2017-06-18 16:04:06.748481,0
518,2017-06-18 16:04:06.850249,0
443,2017-06-18 16:04:06.971367,0
141,2017-06-18 16:04:07.072946,0
132,2017-06-18 16:04:07.181710,0
140,2017-06-18 16:04:07.280830,0
496,2017-06-18 16:04:07.380164,0
637,2017-06-18 16:04:07.517151,0
205,2017-06-18 16:04:07.719153,0
711,2017-06-18 16:04:07.837352,0
942,2017-06-18 16:04:07.958332,0
943,2017-06-18 16:04:08.057427,0
944,2017-06-18 16:04:08.162959,0
945,2017-06-18 16:04:08.263991,0
946,2017-06-18 16:04:08.365578,1
670,2017-06-18 16:04:08.464591,0
671,2017-06-18 16:04:08.577402,0
672,2017-06-18 16:04:08.675154,0
